Rank,Release Group,Worldwide,Domestic,Foreign,Filename,Year,Domestic %,Foreign %
278,Shutter Island,294804195,128012934,166791261,2010.csv,2010,43.423036771915676,56.576963228084324
279,Salt,293503354,118311368,175191986,2010.csv,2010,40.31005655901295,59.68994344098705
280,Pacific Rim: Uprising,290930148,59874525,231055623,2018.csv,2018,20.5803782837934,79.4196217162066
281,Sex and the City 2,290745055,95347692,195397363,2010.csv,2010,32.794260937645184,67.20573906235482
282,Divergent,288885818,150947895,137937923,2014.csv,2014,52.25174985917792,47.74825014082207
283,Bridesmaids,288383523,169106725,119276798,2011.csv,2011,58.63952393701772,41.36047606298228
284,Maze Runner: The Death Cure,288175335,58032443,230142892,2018.csv,2018,20.137893827728178,79.86210617227182
285,Pitch Perfect 2,287144079,184296230,102847849,2015.csv,2015,64.18249355578737,35.817506444212626
286,Oblivion,286168572,89107235,197061337,2013.csv,2013,31.13802273158074,68.86197726841927
287,Elysium,286140700,93050117,193090583,2013.csv,2013,32.51900795657521,67.48099204342479
288,John Carter,284139100,73078100,211061000,2012.csv,2012,25.719128412809077,74.28087158719092
289,Turbo,282570682,83028128,199542554,2013.csv,2013,29.383136074959115,70.61686392504089
290,Paddington,282370135,76271832,206098303,2014.csv,2014,27.01129565277858,72.98870434722143
291,The Tourist,278780441,67631157,211149284,2010.csv,2010,24.25964919109946,75.74035080890054
292,Split,278454358,138291365,140162993,2017.csv,2017,49.66392553281569,50.33607446718431
293,The Bourne Legacy,276144750,113203870,162940880,2012.csv,2012,40.99439514964525,59.00560485035476
294,Mr. Peabody & Sherman,275698039,111506430,164191609,2014.csv,2014,40.445129898076644,59.55487010192336
295,Lincoln,275293450,182207973,93085477,2012.csv,2012,66.18681737614898,33.81318262385102
296,Tomb Raider,274650803,58250803,216400000,2018.csv,2018,21.209041577060308,78.7909584229397
297,The Expendables,274470394,103068524,171401870,2010.csv,2010,37.55178199656754,62.44821800343245
298,Cloudy With a Chance of Meatballs 2,274325949,119793567,154532382,2013.csv,2013,43.66833230202368,56.331667697976314
299,Grown Ups,271430189,162001186,109429003,2010.csv,2010,59.68429178671795,40.31570821328205
300,Neighbors,270665134,150157400,120507734,2014.csv,2014,55.47718606416444,44.522813935835565
301,We're the Millers,269994119,150394119,119600000,2012.csv,2012,55.702738843730145,44.297261156269855
302,Epic,268426634,107518682,160907952,2013.csv,2013,40.05514668861064,59.94485331138936
303,Exodus: Gods and Kings,268175631,65014513,203161118,2014.csv,2014,24.243259075243863,75.75674092475614
304,Knight and Day 2010 Re-release,261930436,76423035,185507401,2010.csv,2010,29.176844114442662,70.82315588555734
305,Terminator: Dark Fate,261119292,62253077,198866215,2019.csv,2019,23.840856998034447,76.15914300196556
306,The Lone Ranger,260502115,89302115,171200000,2013.csv,2013,34.280763900899615,65.71923609910039
307,Super 8,260095986,127004179,133091807,2011.csv,2011,48.82973434276683,51.17026565723317
308,Mojin: The Lost Legend,259368448,1243810,258124638,2015.csv,2015,0.4795533186827721,99.52044668131722
309,Blade Runner 2049,259239658,92054159,167185499,2017.csv,2017,35.509288860425826,64.49071113957417
310,Kung Fu Yoga,257743016,362657,257380359,2017.csv,2017,0.14070487946800467,99.859295120532
311,Parasite,257526391,53369749,204156642,2019.csv,2019,20.723992128635857,79.27600787136414
312,Annabelle,257047661,84273813,172773848,2014.csv,2014,32.78528684997449,67.2147131500255
313,Lost in Hong Kong,256283912,1302281,254981631,2015.csv,2015,0.5081399725161054,99.4918600274839
314,Halloween,255485178,159342015,96143163,2018.csv,2018,62.36839892136522,37.63160107863479
315,Get Out,255407969,176040665,79367304,2017.csv,2017,68.92528282858707,31.074717171412924
316,Us,255184580,175084580,80100000,2019.csv,2019,68.61095603817441,31.389043961825593
317,Baahubali 2: The Conclusion,254158390,20186659,233971731,2017.csv,2017,7.942550706274147,92.05744929372585
318,Men in Black: International,253890701,80001807,173888894,2019.csv,2019,31.510333653377877,68.48966634662213
319,X-Men: Dark Phoenix,252442974,65845974,186597000,2019.csv,2019,26.083504308580995,73.916495691419
320,True Grit,252276927,171243005,81033922,2010.csv,2010,67.87898007018296,32.121019929817045
321,American Hustle,251171807,150117807,101054000,2013.csv,2013,59.76698133162692,40.23301866837308
322,Journey to the West: The Demons Strike Back,247585244,880346,246704898,2017.csv,2017,0.3555728870497629,99.64442711295024
323,Glass,246999039,111048468,135950571,2019.csv,2019,44.95906884884682,55.04093115115318
324,Grown Ups 2,246984278,133668525,113315753,2013.csv,2013,54.120256593822546,45.87974340617746
325,The Peanuts Movie,246233113,130178411,116054702,2015.csv,2015,52.86795484732389,47.13204515267611
326,Rango,245724603,123477607,122246996,2011.csv,2011,50.25040451484624,49.749595485153755
327,Teenage Mutant Ninja Turtles: Out of the Shadows,245623848,82051601,163572247,2016.csv,2016,33.40538863311025,66.59461136688975
328,Dark Shadows,245527149,79727149,165800000,2012.csv,2012,32.47182616045446,67.52817383954553
329,Dolittle,245229574,77047065,168182509,2020.csv,2020,31.418341492531404,68.5816585074686
330,The Bravest,245179562,290217,244889345,2019.csv,2019,0.11836916488169598,99.8816308351183
331,Pixels,244874809,78747585,166127224,2015.csv,2015,32.15830379677805,67.84169620322194
332,Hercules,244819862,72688614,172131248,2014.csv,2014,29.690652304999666,70.30934769500034
333,After Earth,243611982,60522097,183089885,2013.csv,2013,24.84364541642291,75.15635458357708
334,Daddy's Home,242786137,150357137,92429000,2015.csv,2015,61.929869167118056,38.070130832881944
335,RoboCop,242688965,58607007,184081958,2014.csv,2014,24.149020125410317,75.85097987458968
336,Alien: Covenant,240891763,74262031,166629732,2017.csv,2017,30.82796608533269,69.17203391466731
337,Sully,240797623,125070033,115727590,2016.csv,2016,51.93989518742052,48.06010481257948
338,Assassin's Creed,240697856,54647948,186049908,2016.csv,2016,22.70396126835463,77.29603873164537
339,Legend of Deification,240581901,214670,240367231,2020.csv,2020,0.08922948863056827,99.91077051136944
340,Resident Evil: Retribution,240159255,42345531,197813724,2012.csv,2012,17.632271136084263,82.36772886391573
341,Planes,239258712,90288712,148970000,2013.csv,2013,37.73685448912724,62.26314551087276
342,Crazy Rich Asians,238532921,174532921,64000000,2018.csv,2018,73.16932198218458,26.830678017815412
343,Gulliver's Travels,237382724,42779261,194603463,2010.csv,2010,18.021219185268087,81.9787808147319
344,Silver Linings Playbook,236412453,132092958,104319495,2012.csv,2012,55.87394247797937,44.12605752202063
345,Hidden Figures,235956898,169607287,66349611,2016.csv,2016,71.88062245164792,28.11937754835207
346,Spy,235666219,110825712,124840507,2015.csv,2015,47.02655835455145,52.97344164544856
347,American Reunion,234989584,57011521,177978063,2012.csv,2012,24.261297045404362,75.73870295459564
348,Alvin and the Chipmunks: The Road Chip,234798636,85886987,148911649,2015.csv,2015,36.578997418025885,63.421002581974115
349,The Imitation Game,233555708,91125683,142430025,2014.csv,2014,39.016679909188944,60.983320090811056
350,The Girl with the Dragon Tattoo,232617430,102515793,130101637,2011.csv,2011,44.070555246010585,55.92944475398941
351,Argo,232325503,136025503,96300000,2012.csv,2012,58.549535562611055,41.45046443738895
352,Annabelle Comes Home,231252591,74152591,157100000,2019.csv,2019,32.065626023623665,67.93437397637634
353,Ghostbusters,229147509,128350574,100796935,2016.csv,2016,56.01220565744837,43.98779434255163
354,Goodbye Mr. Loser,228122928,1293626,226829302,2015.csv,2015,0.5670740820931424,99.43292591790686
355,Paddington 2,227978523,40891591,187086932,2017.csv,2017,17.936597913655223,82.06340208634477
356,The Green Hornet,227817248,98780042,129037206,2011.csv,2011,43.35933423267408,56.64066576732593
357,Youth,227091290,1891956,225199334,2017.csv,2017,0.833125744276674,99.16687425572333
358,Baby Driver,226945087,107825862,119119225,2017.csv,2017,47.51187321362899,52.48812678637101
359,Immortals,226904017,83504017,143400000,2011.csv,2011,36.80147143450528,63.198528565494726
360,Percy Jackson & the Olympians: The Lightning Thief,226497209,88768303,137728906,2010.csv,2010,39.191786685548074,60.80821331445192
361,Hansel & Gretel: Witch Hunters,226349749,55703475,170646274,2013.csv,2013,24.60947062945495,75.39052937054504
362,Valerian and the City of a Thousand Planets,225874228,41189488,184684740,2017.csv,2017,18.235585513545175,81.76441448645483
363,Better Days,225820914,1921657,223899257,2019.csv,2019,0.850965026206563,99.14903497379343
364,Ford v Ferrari,225508210,117624357,107883853,2019.csv,2019,52.1596783549477,47.840321645052306
365,The Social Network,224920315,96962694,127957621,2010.csv,2010,43.10979824121267,56.89020175878733
366,Non-Stop,222809600,92168600,130641000,2014.csv,2014,41.36652998793589,58.633470012064116
367,Geostorm,221600160,33700160,187900000,2017.csv,2017,15.207642449355632,84.79235755064437
368,Inferno,220021259,34343574,185677685,2016.csv,2016,15.609207108482185,84.39079289151782
369,Green Lantern,219851172,116601172,103250000,2011.csv,2011,53.03641137742036,46.96358862257964
370,Captain Phillips,218791811,107100855,111690956,2013.csv,2013,48.951034552202685,51.048965447797315
371,Jack Reacher,218340595,80070736,138269859,2012.csv,2012,36.67239983476275,63.32760016523725
372,The Emoji Movie,217776646,86089513,131687133,2017.csv,2017,39.53110426725922,60.468895732740776
373,Dracula Untold,217124280,56280355,160843925,2014.csv,2014,25.92080213230874,74.07919786769126
374,Central Intelligence,216972543,127440871,89531672,2016.csv,2016,58.735943837833894,41.2640561621661
375,The Help,216639112,169708112,46931000,2011.csv,2011,78.33678343363962,21.663216566360372
376,Little Women,216601214,108101214,108500000,2019.csv,2019,49.90794465260938,50.09205534739062
377,Valentine's Day,216485654,110485654,106000000,2010.csv,2010,51.03601645585254,48.96398354414745
378,Bad Teacher,216197492,100292856,115904636,2011.csv,2011,46.389463204318766,53.61053679568124
379,Ted 2,215863606,81476385,134387221,2015.csv,2015,37.744382441197615,62.25561755880239
380,The Sorcerer's Apprentice,215283742,63150991,152132751,2010.csv,2010,29.333841196424395,70.66615880357561
381,Just Go with It,214945591,103028109,111917482,2011.csv,2011,47.93218066054679,52.067819339453216
382,The Expendables 3,214657577,39322544,175335033,2014.csv,2014,18.318730952599918,81.68126904740008
383,Creed II,214215889,115715889,98500000,2018.csv,2018,54.018350151421316,45.98164984857869
384,Smallfoot,214040103,83240103,130800000,2018.csv,2018,38.88995652370808,61.11004347629192
385,Into the Woods,212902372,128002372,84900000,2014.csv,2014,60.12256735213829,39.87743264786172
386,Bridget Jones's Baby,211952420,24252420,187700000,2016.csv,2016,11.442388815376583,88.55761118462343
387,Battle Los Angeles,211819354,83552429,128266925,2011.csv,2011,39.445134461131445,60.55486553886856
388,Fury,211817906,85817906,126000000,2014.csv,2014,40.51494400100433,59.48505599899566
389,Due Date,211780824,100539043,111241781,2010.csv,2010,47.473156965335065,52.52684303466493
390,Horrible Bosses,209838559,117538559,92300000,2011.csv,2011,56.01380392628411,43.98619607371589
391,Tomorrowland,209035668,93436322,115599346,2015.csv,2015,44.698745861878464,55.301254138121536
392,Me Before You,208314186,56245075,152069111,2016.csv,2016,27.000117505199572,72.99988249480043
393,Safe House,208076205,126373434,81702771,2012.csv,2012,60.734207450582836,39.26579254941717
394,Paranormal Activity 3,207039844,104028807,103011037,2011.csv,2011,50.245790853667756,49.754209146332244
395,London Has Fallen,205754447,62524260,143230187,2016.csv,2016,30.387804935268303,69.6121950647317
396,Journey to the West,205637183,18058,205619125,2013.csv,2013,0.008781485788005567,99.991218514212
397,White House Down,205366737,73103784,132262953,2013.csv,2013,35.596701329485505,64.4032986705145
398,A Dog's Purpose,205035819,64508620,140527199,2017.csv,2017,31.46212223533489,68.53787776466511
399,Eat Pray Love,204594016,80574010,124020006,2010.csv,2010,39.382388388133506,60.617611611866494
400,Yogi Bear,203509374,100246011,103263363,2010.csv,2010,49.258670020772605,50.74132997922739
401,Everest,203427584,43482270,159945314,2015.csv,2015,21.37481512831613,78.62518487168387
402,Arrival,203388186,100546139,102842047,2016.csv,2016,49.435584719753585,50.56441528024641
403,Need for Speed,203277636,43577636,159700000,2014.csv,2014,21.43749644943726,78.56250355056274
404,The Addams Family,203044905,100044905,103000000,2019.csv,2019,49.272305059809305,50.727694940190695
405,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,201858461,84158461,117700000,2020.csv,2020,41.69181741656101,58.30818258343899
406,Straight Outta Compton,201634991,161197785,40437206,2015.csv,2015,79.94534291917617,20.054657080823834
407,21 Jump Street,201585328,138447667,63137661,2012.csv,2012,68.67943633278708,31.320563667212927
408,Percy Jackson: Sea of Monsters,199850315,68559554,131290761,2013.csv,2013,34.30545205795647,65.69454794204353
409,RED,199006387,90380162,108626225,2010.csv,2010,45.415709195303364,54.584290804696636
410,Total Recall,198467168,58877969,139589199,2012.csv,2012,29.6663521696445,70.33364783035549
411,The Island,198326350,670883,197655467,2018.csv,2018,0.3382722467286874,99.66172775327131
412,The Impossible,198087212,19019882,179067330,2012.csv,2012,9.601771769093302,90.3982282309067
413,Lost in Thailand,197757387,57387,197700000,2012.csv,2012,0.029018890707733717,99.97098110929227
414,Christopher Robin,197744377,99215042,98529335,2018.csv,2018,50.173382174098435,49.82661782590157
415,Jack the Giant Slayer,197687603,65187603,132500000,2013.csv,2013,32.97505863329225,67.02494136670776
416,Smurfs: The Lost Village,197183546,45020282,152163264,2017.csv,2017,22.831662637814617,77.16833736218538
417,The Other Woman,196710396,83911193,112799203,2014.csv,2014,42.65722336301941,57.34277663698059
418,The Vow,196114570,125014030,71100540,2012.csv,2012,63.745406575350316,36.254593424649684
419,The Shape of Water,195333312,63859435,131473877,2017.csv,2017,32.692547085875454,67.30745291412455
420,The BFG,195243411,55483770,139759641,2016.csv,2016,28.417742609506035,71.58225739049396
421,Rocketman,195179299,96368160,98811139,2019.csv,2019,49.37417056713581,50.62582943286419
422,The Intern,194564672,75764672,118800000,2015.csv,2015,38.940610965591944,61.05938903440805
423,Gnomeo & Juliet,193967670,99967670,94000000,2011.csv,2011,51.538315637858624,48.46168436214138
424,Downton Abbey,193820755,96854135,96966620,2019.csv,2019,49.97098220982578,50.02901779017422
425,The Monkey King 2,193678298,709982,192968316,2016.csv,2016,0.3665779838689,99.6334220161311
426,Weathering with You,193245681,7798743,185446938,2019.csv,2019,4.0356622511009705,95.96433774889903
427,The Equalizer,192330738,101530738,90800000,2014.csv,2014,52.789657574131496,47.210342425868504
428,The LEGO Movie 2: The Second Part,192306508,105806508,86500000,2019.csv,2019,55.01972299346208,44.98027700653792
429,The Equalizer 2,190400157,102084362,88315795,2018.csv,2018,53.615692134119406,46.384307865880594
430,The White Storm 2: Drug Lords,189396380,609461,188786919,2019.csv,2019,0.3217912612690908,99.67820873873092
431,Breakup Buddies,189017596,777896,188239700,2014.csv,2014,0.41154686995384276,99.58845313004616
432,The Secret Life of Walter Mitty,188133322,58236838,129896484,2013.csv,2013,30.955089391341318,69.04491060865868
433,12 Years a Slave,187733202,56671993,131061209,2013.csv,2013,30.187517389704993,69.812482610295
434,Mr. Popper's Penguins,187361754,68224452,119137302,2011.csv,2011,36.413222305764705,63.586777694235295
435,Hugo,185770160,73864507,111905653,2011.csv,2011,39.761233451055865,60.238766548944135
436,The Lion King 2011 3D Release,185542001,94242001,91300000,2011.csv,2011,50.792812674258045,49.20718732574195
437,Pitch Perfect 3,185400345,104897530,80502815,2017.csv,2017,56.57892923554161,43.42107076445839
438,Hop,183953723,108085305,75868418,2011.csv,2011,58.75679123928359,41.24320876071641
439,Bad Moms,183936074,113257297,70678777,2016.csv,2016,61.574271178583494,38.42572882141651
440,Jupiter Ascending,183887723,47387723,136500000,2015.csv,2015,25.769922117095334,74.23007788290467
