product_id,url
B07MGZYK6R,https://amazon.com/COOVAN-Cushion-Comfort-Breathable-Casual/dp/B07MGZYK6R/ref=sr_1_22?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-22#customerReviews
B07PLD443Y,https://amazon.com/Fruit-Loom-CoolZone-Boxer-Briefs/dp/B07PLD443Y/ref=sr_1_21?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-21
B00EUHCUIO,https://amazon.com/Legendary-Whitetails-Journeyman-Rugged-Tobacco/dp/B00EUHCUIO/ref=sr_1_16?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-16#customerReviews
B077ZXTSP1,https://amazon.com/Under-Armour-ColdGear-Leggings-Charcoal/dp/B077ZXTSP1/ref=sr_1_24?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-24
B0735T525V,https://amazon.com/Fruit-Loom-Everyday-Socks-Black/dp/B0735T525V/ref=sr_1_2?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-2
B0787P86ZZ,https://amazon.com/Gildan-Mens-T-Shirt-Assortment-Large/dp/B0787P86ZZ/ref=sr_1_19?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-19
B07D8W7BWL,https://amazon.com/DANISH-ENDURANCE-Merino-Trekking-9-5-12-5/dp/B07D8W7BWL/ref=sr_1_37?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-37
B06XCQSPKL,https://amazon.com/Hanes-Ecosmart-Fleece-Pockets-Black/dp/B06XCQSPKL/ref=sr_1_44?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-44
B00ABKAOTQ,https://amazon.com/Hanes-5-Pack-Sports-Inspired-Boxer-Assorted/dp/B00ABKAOTQ/ref=sr_1_5?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-5#customerReviews
B072L78FT4,https://amazon.com/NY-Threads-Fleece-Bathrobe-X-Large/dp/B072L78FT4/ref=sr_1_20?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-20#customerReviews
B06XZNNXZP,https://amazon.com/Champion-Authentic-Originals-Sueded-Sweatpant/dp/B06XZNNXZP/ref=sr_1_11?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-11
B01FRBTPHK,https://amazon.com/Hanes-ComfortBlend-Cushion-Socks-6-Pack/dp/B01FRBTPHK/ref=sr_1_45?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-45#customerReviews
B00Y0NGBSS,https://amazon.com/Hanes-Big-Tall-FreshIQ-Socks-White/dp/B00Y0NGBSS/ref=sr_1_28?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-28
B018DQI504,https://amazon.com/Thermajohn-Thermal-Underwear-Fleece-X-Large/dp/B018DQI504/ref=sr_1_38?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-38
B00XH994ZI,https://amazon.com/Wrangler-Authentics-Sleeve-Fleece-Buffalo/dp/B00XH994ZI/ref=sr_1_34?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-34
B06Y1LT6ZQ,https://amazon.com/FollowMe-45902-1A-L-Fleece-Sleepwear-Buffalo/dp/B06Y1LT6ZQ/ref=sr_1_4?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-4#customerReviews
B01FRBTOUS,https://amazon.com/Hanes-ComfortBlend-Cushion-Ankle-Socks/dp/B01FRBTOUS/ref=sr_1_27?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-27#customerReviews
B07NGKHGNQ,https://amazon.com/Fruit-Loom-Defense-Socks-White/dp/B07NGKHGNQ/ref=sr_1_31?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-31
B07DKSY26D,https://amazon.com/Comfy-Sweatshirt-Comfortable-Originally-Featured/dp/B07DKSY26D/ref=sr_1_1?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-1#customerReviews
B0757RXZJH,https://amazon.com/Dickies-Multi-Pack-Dri-Tech-Moisture-Control/dp/B0757RXZJH/ref=sr_1_7?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-7
B013C6J8GK,https://amazon.com/Hanes-X-Temp-Comfort-Socks-Black/dp/B013C6J8GK/ref=sr_1_23?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-23#customerReviews
B00JUM4CT4,https://amazon.com/Hanes-EcoSmart-Fleece-Hoodie-Black/dp/B00JUM4CT4/ref=sr_1_41?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-41#customerReviews
B014RQ1L1O,https://amazon.com/Gildan-Fleece-Hooded-Sweatshirt-G18500/dp/B014RQ1L1O/ref=sr_1_14?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-14
B01D2GRTIE,https://amazon.com/Saucony-Ventilating-Performance-Comfort-No-Show/dp/B01D2GRTIE/ref=sr_1_26?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-26
B01K0ETB6E,https://amazon.com/Legendary-Whitetails-Flannels-Cedarwood-Plaid/dp/B01K0ETB6E/ref=sr_1_33?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-33#customerReviews
B071ZZBZRD,https://amazon.com/Pack-Copper-Compression-Socks-Women/dp/B071ZZBZRD/ref=sr_1_35?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-35#customerReviews
B074XY7MTG,https://amazon.com/Hanes-5-Pack-Comfort-Crewneck-Undershirt/dp/B074XY7MTG/ref=sr_1_43?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-43
B072L78FT4,https://amazon.com/NY-Threads-Fleece-Bathrobe-X-Large/dp/B072L78FT4/ref=sr_1_20?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-20
B00HVVVMM6,https://amazon.com/Hanes-6-Pack-ComfortSoft-Tanks-White/dp/B00HVVVMM6/ref=sr_1_39?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-39
B071ZZBZRD,https://amazon.com/Pack-Copper-Compression-Socks-Women/dp/B071ZZBZRD/ref=sr_1_35?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-35
